pcode,name,category,LawModifiedDate,LawEffectiveDate,discarded
R0040049,專門職業及技術人員高等考試技師考試規則,"考試,考選部,專門職業及技術人員考試目",20230620,,
R0040050,專門職業及技術人員普通考試不動產經紀人考試規則,"考試,考選部,專門職業及技術人員考試目",20181121,,
R0040051,專門職業及技術人員普通考試導遊人員考試規則,"考試,考選部,專門職業及技術人員考試目",20190722,,
R0040052,專門職業及技術人員普通考試領隊人員考試規則,"考試,考選部,專門職業及技術人員考試目",20171120,,
R0040053,專門職業及技術人員普通考試記帳士考試規則,"考試,考選部,專門職業及技術人員考試目",20181121,,
R0040054,專門職業及技術人員高等暨普通考試消防設備人員考試規則,"考試,考選部,專門職業及技術人員考試目",20230817,,
R0040055,專門職業及技術人員高等暨普通考試消防設備人員考試錄取人員訓練辦法,"廢止法規,考選部",20230817,,true
R0040056,專門職業及技術人員特種考試職能治療人員考試規則,"廢止法規,考選部",20020814,,true
R0040057,專門職業及技術人員特種考試社會工作師考試規則,"廢止法規,考選部",20040715,,true
R0040058,專門職業及技術人員高等考試社會工作師考試規則,"考試,考選部,專門職業及技術人員考試目",20230720,,
R0040059,專門職業及技術人員特種考試不動產經紀人考試規則,"廢止法規,考選部",20040817,,true
R0040060,專門職業及技術人員高等考試不動產估價師考試規則,"考試,考選部,專門職業及技術人員考試目",20181121,,
R0040061,專門職業及技術人員特種考試不動產估價師考試規則,"廢止法規,考選部",20051003,,true
R0040062,專門職業及技術人員普通考試地政士考試規則,"考試,考選部,專門職業及技術人員考試目",20190422,,
R0040063,專門職業及技術人員高等暨普通考試航海人員考試規則,"考試,考選部,專門職業及技術人員考試目",20170324,,
R0040064,社會工作師檢覈辦法,"廢止法規,考選部",20061023,,true
R0040065,專門職業及技術人員高等考試醫師牙醫師中醫師藥師考試分階段考試規則,"考試,考選部,專門職業及技術人員考試目",20230720,,
R0040066,專門職業及技術人員高等考試法醫師考試規則,"考試,考選部,專門職業及技術人員考試目",20170324,,
R0040067,專門職業及技術人員考試規費收費標準,"考試,考選部,專門職業及技術人員考試目",20170421,,
R0040068,專門職業及技術人員高等考試專利師考試規則,"考試,考選部,專門職業及技術人員考試目",20170324,,
R0040069,專門職業及技術人員高等考試語言治療師考試規則,"考試,考選部,專門職業及技術人員考試目",20181211,,
R0040070,專門職業及技術人員特種考試語言治療師考試規則,"廢止法規,考選部",20130806,,true
R0040071,專門職業及技術人員高等考試聽力師考試規則,"考試,考選部,專門職業及技術人員考試目",20170324,,
R0040072,專門職業及技術人員特種考試聽力師考試規則,"廢止法規,考選部",20140401,,true
R0040073,專門職業及技術人員高等考試牙體技術師考試規則,"考試,考選部,專門職業及技術人員考試目",20230720,,
R0040074,專門職業及技術人員特種考試牙體技術人員考試規則,"廢止法規,考選部",20140401,,true
R0040075,專門職業及技術人員新增考試種類認定辦法,"考試,考選部,專門職業及技術人員考試目",20131021,,
R0040076,專門職業及技術人員高等考試大地工程技師考試分階段考試規則,"考試,考選部,專門職業及技術人員考試目",20230620,,
R0040077,專門職業及技術人員特種考試驗光人員考試規則,"廢止法規,考選部",20210830,,true
R0040078,專門職業及技術人員高等暨普通考試驗光人員考試規則,"考試,考選部,專門職業及技術人員考試目",20230720,,
R0040079,專門職業及技術人員考試國際互惠認可準則,"考試,考選部,專門職業及技術人員考試目",20200221,,
R0040080,專門職業及技術人員高等考試公共衛生師考試規則,"考試,考選部,專門職業及技術人員考試目",20201207,,
R0040081,國防法務官考試辦法,"考試,考選部,專門職業及技術人員考試目",20230919,,
R0040082,特種考試離島地區公務人員考試規則,"考試,考選部,公務人員考試目",20231221,,
R0050001,檢定考試規則,"廢止法規,考選部",20080715,,true
R0060001,公職候選人檢覈規則,"廢止法規,考選部",20010209,,true
S0000001,銓敘部組織法,"考試,銓敘部,組織目       ",20230426,,
S0000002,銓敘部人事制度研究改進委員會組織規程,"考試,銓敘部,組織目       ",19930129,,
S0000003,銓敘部訴願審議委員會組織規程,"廢止法規,銓敘部",19941221,,true
S0000004,關務人員升任甄審委員會組織規程,"考試,銓敘部,組織目       ",20150408,,
S0000005,行政院人事行政局組織條例,"廢止法規,行政院人事行政總處",20140618,,true
S0000006,行政院人事行政局人事行政革新研究委員會設置辦法,"廢止法規,行政院人事行政局",19981023,,true
S0000007,行政院人事行政局訓練委員會設置辦法,"廢止法規,行政院人事行政局",19981023,,true
S0000008,中央公教人員住宅輔建及福利互助委員會組織規程,"廢止法規,行政院人事行政局",19971231,,true
S0000009,國家文官學院組織法,"考試,公務人員保障暨培訓委員會,組織目       ",20091118,,
S0000010,公務人員退休撫卹基金管理委員會組織條例,"廢止法規,銓敘部",20230428,,true
S0000011,公務人員退休撫卹基金監理委員會組織條例,"廢止法規,銓敘部",20231206,,true
S0000012,公務人力發展中心組織條例,"廢止法規,行政院人事行政總處",20140618,,true
S0000013,公務人員保障暨培訓委員會組織法,"考試,公務人員保障暨培訓委員會,組織目       ",20091118,,
S0000014,銓敘部法規委員會組織規程,"考試,銓敘部,組織目       ",20230620,,
S0000015,公務人員住宅及福利委員會組織條例,"廢止法規,行政院人事行政總處",20140618,,true
S0000016,交通事業人員升資甄審委員會組織規程,"考試,銓敘部,組織目       ",19970402,,
S0000017,各機關復審審議委員會組織規程,"廢止法規,公務人員保障暨培訓委員會",20030701,,true
S0000018,行政院人事行政局地方行政研習中心暫行組織規程,"廢止法規,行政院人事行政局",20020801,,true
S0000019,行政院人事行政局法規委員會組織規程,"廢止法規,行政院人事行政總處",20140701,,true
S0000020,國家文官學院處務規程,"考試,公務人員保障暨培訓委員會,組織目       ",20140915,,
S0000021,行政院人事行政局地方行政研習中心組織條例,"廢止法規,行政院人事行政總處",20140618,,true
S0000022,國家文官學院區域培訓中心組織準則,"考試,公務人員保障暨培訓委員會,組織目       ",20091231,,
S0000023,行政院人事行政總處組織法,"行政,行政院人事行政總處,組織目",20210120,,
S0000024,行政院人事行政總處公務人力發展中心組織法,"廢止法規,行政院人事行政總處",20171227,,true
S0000025,行政院人事行政總處地方行政研習中心組織法,"廢止法規,行政院人事行政總處",20171227,,true
S0000026,行政院人事行政總處編制表,"行政,行政院人事行政總處,組織目",20211118,,
S0000027,行政院人事行政總處地方行政研習中心編制表,"廢止法規,行政院人事行政總處",20170705,,true
S0000028,國家文官學院編制表,"考試,公務人員保障暨培訓委員會,組織目       ",20140905,,
S0000029,行政院人事行政總處公務人力發展學院組織法,"行政,行政院人事行政總處,組織目",20170419,,
S0000030,行政院人事行政總處公務人力發展學院編制表,"行政,行政院人事行政總處,組織目",20181225,,
S0000031,公務人員退休撫卹基金管理局組織法,"考試,銓敘部,組織目       ",20230426,,
S0000032,公務人員退休撫卹基金管理局編制表,"考試,銓敘部,組織目       ",20230428,,
S0000033,銓敘部編制表,"考試,銓敘部,組織目       ",20230428,,
S0000034,公務人員退撫儲金監理會設置辦法,"考試,銓敘部,組織目       ",20230529,,
S0000035,公務人員退休撫卹基金監理委員會設置辦法,"考試,銓敘部,組織目       ",20230530,,
S0010001,銓敘部處務規程,"考試,銓敘部,組織目       ",20230428,,
S0010002,銓敘部銓敘審查委員會會議規則,"廢止法規,銓敘部",19960308,,true
S0010003,銓敘部部務會議規則,"考試,銓敘部,組織目       ",19870728,,
S0010004,銓敘部訴願審議委員會審議規則,"廢止法規,銓敘部",19941221,,true
S0010005,公務人員保障暨培訓委員會處務規程,"考試,公務人員保障暨培訓委員會,組織目       ",20091222,,
S0010006,公務人力發展中心辦事細則,"廢止法規,行政院人事行政總處",20140701,,true
S0010007,公務人員退休撫卹基金管理委員會辦事細則,"廢止法規,銓敘部",20230925,,true
S0010008,公務人員協會法,"考試,銓敘部,公務人員協會目",20060517,,
S0010009,公務人員住宅及福利委員會辦事細則,"廢止法規,行政院人事行政總處",20140701,,true
S0010010,公務人員住宅及福利委員會會議規則,"廢止法規,行政院人事行政總處",20140701,,true
S0010011,公務人員保障暨培訓委員會會議規則,"廢止法規,公務人員保障暨培訓委員會",20100212,,true
S0010012,公務人員保障暨培訓委員會顧問遴聘辦法,"廢止法規,公務人員保障暨培訓委員會",20100325,,true
S0010013,公務人員保障暨培訓委員會保障事件審議規則,"考試,公務人員保障暨培訓委員會,保障目    ",20171011,,
S0010014,行政院人事行政局辦事細則,"廢止法規,行政院人事行政總處",20140701,,true
S0010015,行政院人事行政總處及所屬機關提供政府資訊收費標準,"行政,行政院人事行政總處,綜合規劃目",20180118,,
S0010016,國家文官學院中區培訓中心辦事細則,"考試,公務人員保障暨培訓委員會,組織目       ",20100222,,
S0010017,公務人員退休撫卹基金管理委員會會議規則,"廢止法規,銓敘部",20230807,,true
S0010018,行政院人事行政總處處務規程,"行政,行政院人事行政總處,組織目",20210503,,
S0010019,行政院人事行政總處公務人力發展中心處務規程,"廢止法規,行政院人事行政總處",20170705,,true
S0010020,行政院人事行政總處地方行政研習中心處務規程,"廢止法規,行政院人事行政總處",20170705,,true
S0010021,行政院人事行政總處公務人力發展學院處務規程,"行政,行政院人事行政總處,組織目",20170630,,
S0010022,公務人員退休撫卹基金管理局處務規程,"考試,銓敘部,組織目       ",20230428,,
S0020001,公務人員任用法,"考試,銓敘部,任用目",20230215,,
S0020002,公務人員任用法施行細則,"考試,銓敘部,任用目",20221031,,
S0020003,雇員管理規則,"廢止法規,銓敘部",19980101,,true
S0020004,審計人員任用條例,"監察,審計部,組織目",20231129,,
S0020005,警察人員人事條例,"行政,內政部,警政目",20211222,,
S0020006,警察人員人事條例施行細則,"行政,內政部,警政目",20211012,,
S0020007,駐外外交領事人員任用條例,"行政,外交部,組織目",20180117,,
S0020008,駐外外交領事人員任用條例施行細則,"行政,外交部,組織目",20181009,,
